Catalog Year	Catalog Page	 Item#	D E S C R I P T I O N	2022   EAST PETE PRICE 	1SET/#CTN	#PC/CTN	Ctn GW (lbs)	Carton CUFT	Collection Name
2022	831	55026	LOVESEAT W/USB PORT & CONSOLE (GLIDER & MOTION)	 $ 777.70 		1	193	35.92	Zubaida
2022	831	55027	GLIDER RECLINER	 $ 385.00 		1	94	19.4	Zubaida
2022	829	55030	SOFA (MOTION)	 $ 953.70 		1	182	40.44	Mariana
2022	829	55031	LOVESEAT W/CONSOLE (MOTION)	 $ 894.30 		1	166	36.11	Mariana
2022	829	55032	RECLINER	 $ 462.00 		1	87	25.93	Mariana
2022	829	55035	SOFA (MOTION)	 $ 953.70 		1	182	40.44	Mariana
2022	829	55036	LOVESEAT W/CONSOLE (MOTION)	 $ 894.30 		1	166	36.11	Mariana
2022	829	55037	RECLINER	 $ 462.00 		1	89	22.15	Mariana
2022	786	55060	SOFA	 $ 3,234.00 	2		289	112.16	Maeko
2022	787	55065	SOFA W/SWIVEL	 $ 2,401.30 		1	289	42.24	Narech
2022	776	55070	SOFA	 $ 2,571.80 		1	165	57.4	Orsin
2022	784	55075	SOFA	 $ 2,575.10 		1	176	72.67	Pesach
2022	911	55090	PURPLE SECTIONAL SOFA	 $ 1,105.50 	2		143	65.15	Josiah
2022	911	55095	GRAY SECTIONAL SOFA	 $ 1,105.50 	2		143	65.15	Josiah
2022	840	55120	SECTIONAL SOFA	 $ 2,457.40 	6		436	127.31	Neelix
2022	855	55130	MODULAR - ARMLESS CHAIR	 $ 418.00 		1	77	25	Naveen
2022	855	55131	MODULAR - WEDGE W/1 PILLOW	 $ 596.20 		1	86	28.13	Naveen
2022	855	55132	MODULAR - OTTOMAN	 $ 319.00 		1	51	14.21	Naveen
2022	735	55265	SOFA W/2 PILLOWS	 $ 1,005.40 		1	141	54.84	Hegio
2022	735	55266	LOVESEAT W/2 PILLOWS	 $ 836.00 		1	112	39.54	Hegio
2022	735	55267	CHAIR W/1 PILLOW	 $ 628.10 		1	77	24.23	Hegio
2022	713	55305	SOFA W/4 PILLOWS	 $ 1,263.90 		1	161	74.31	Athalia
2022	713	55306	LOVESEAT W/3 PILLOWS	 $ 1,024.10 		1	130	57.23	Athalia
2022	713	55307	SWIVEL CHAIR W/1 PILLOW	 $ 543.40 		1	77	31.48	Athalia
2022	680	55345	SOFA W/5 PILLOWS	 $ 2,274.80 		1	168	100.63	Ariadne
2022	680	55346	LOVESEAT W/3 PILLOWS	 $ 1,744.60 		1	132	74.38	Ariadne
2022	680	55347	CHAIR W/1 PILLOW	 $ 1,245.20 		1	104	50.31	Ariadne
2022	684	55365	SOFA W/5 PILLOWS	 $ 1,995.40 		1	168	79.17	Miyeon
2022	684	55366	LOVESEAT W/3 PILLOWS	 $ 1,626.90 		1	132	63.33	Miyeon
2022	684	55367	CHAIR W/1 PILLOW	 $ 1,206.70 		1	104	40	Miyeon
2022	818	55370	SOFA (MOTION)	 $ 849.20 		1	198	42.63	Aashi
2022	818	55371	LOVESEAT W/CONSOLE (MOTION)	 $ 750.20 		1	187	35.63	Aashi
2022	961	55372	RECLINER	 $ 423.50 		1	95	18.75	Aashi
2022	953	55373	RECLINER (POWER MOTION)	 $ 493.90 		1	102	18.06	Aashi
2022	820	55410	SOFA (MOTION)	 $ 944.90 		1	218	48.87	Braylon
2022	820	55411	LOVE W/CONSOLE (MOTION)	 $ 849.20 		1	207	42.43	Braylon
2022	961	55412	RECLINER (MOTION)	 $ 513.70 		1	113	25.67	Braylon
2022	952	55413	RECLINER (POWER MOTION)	 $ 587.40 		1	116	26.07	Braylon
2022	821	55415	SOFA (MOTION)	 $ 944.90 		1	218	48.87	Braylon
2022	821	55416	LOVE W/CONSOLE (MOTION)	 $ 849.20 		1	207	42.43	Braylon
2022	961	55417	RECLINER (MOTION)	 $ 513.70 		1	113	25.67	Braylon
2022	952	55418	RECLINER (POWER MOTION)	 $ 587.40 		1	116	26.07	Braylon
2022	824	55420	SOFA (MOTION)	 $ 848.10 		1	198	42.63	Aashi
2022	824	55421	LOVESEAT W/CONSOLE (MOTION)	 $ 749.10 		1	187	35.63	Aashi
2022	961	55422	RECLINER	 $ 423.50 		1	95	18.75	Aashi
2022	953	55423	RECLINER (POWER MOTION)	 $ 493.90 		1	102	18.75	Aashi
2022	835	55425	SOFA (MOTION)	 $ 849.20 		1	208	41.08	Jaylen
2022	835	55426	LOVESEAT W/CONSOLE (MOTION)	 $ 760.10 		1	199	35.66	Jaylen
2022	963	55427	RECLINER	 $ 442.20 		1	103	19.86	Jaylen
2022	846	55430	SECTIONAL SOFA	 $ 2,130.70 	7		455	105.69	Jaylen
2022	849	55440	SOFA (MOTION)	 $ 749.10 		1	184	35.66	Kalen
2022	849	55441	LOVESEAT W/CONSOLE (MOTION)	 $ 654.50 		1	167	31.15	Kalen
2022	963	55442	GLIDER RECLINER	 $ 339.90 		1	94	15.8	Kalen
2022	849	55443	LOVESEAT (MOTION)	 $ 543.40 		1	139	25.73	Kalen
2022	833	55445	SOFA (MOTION)	 $ 746.90 		1	178	35.21	Madden
2022	833	55446	LOVESEAT W/CONSOLE (MOTION)	 $ 655.60 		1	163	31.15	Madden
2022	963	55447	GLIDER RECLINER	 $ 339.90 		1	92	15.8	Madden
2022	641	55460	SOFA (W/7 PILLOWS)	 $ 2,725.80 		1	225	128.92	Picardy
2022	641	55461	LOVESEAT (W/5 PILLOWS)	 $ 2,192.30 		1	183	101.65	Picardy
2022	641	55462	CHAIR (W/2 PILLOWS)	 $ 1,522.40 		1	141	70.92	Picardy
2022	641	55465	OVERSIZED SOFA (W/8 PILLOWS)	 $ 3,490.30 		1	247	170.16	Picardy
2022	885	55490	SECTIONAL SOFA	 $ 1,128.60 		1	214	48.03	Sullivan
2022	885	55495	SECTIONAL SOFA	 $ 1,128.60 		1	214	48.03	Sullivan
2022	886	55500	SECTIONAL SOFA	 $ 1,365.10 		1	240	55.51	Rhett
2022	887	55505	SECTIONAL SOFA	 $ 1,365.10 		1	240	55.51	Rhett
2022	915	55520	SECTIONAL SOFA	 $ 1,936.00 	4		410	115.22	Nekoda
2022	931	55525	SECTIONAL SOFA	 $ 863.50 	3		340	46.03	Nazli
2022	928	55530	SECTIONAL SOFA	 $ 917.40 	2		227	50.69	Natalie
2022	926	55535	SECTIONAL SOFA	 $ 1,236.40 	2		252	86.18	Haruko
2022	931	55540	REVERSIBLE SECTIONAL SOFA  w/SLEEPER & STORAGE	 $ 924.00 	2		249	48.97	Haruko
2022	917	55545	SECTIONAL SOFA	 $ 1,752.30 	4		380	107.1	Nardo
2022	930	55550	REVERSIBLE SECTIONAL SOFA  w/SLEEPER & STORAGE	 $ 783.20 	2		212	44.84	Amboise
2022	930	55555	REVERSIBLE SECTIONAL SOFA W/SLEEPER & STORAGE	 $ 701.80 	2		228	41.68	Chambord
2022	938	55560	SLEEPER SOFA	 $ 794.20 		1	187	42.81	Helaine
2022	937	55565	SLEEPER SOFA	 $ 726.00 		1	112	36.09	Nichelle
2022	726	55665	SOFA W/4 PILLOWS	 $ 1,325.50 		1	117	48.48	Fergal
2022	726	55666	LOVESEAT W/4 PILLOWS	 $ 1,102.20 		1	107	38.56	Fergal
2022	726	55667	CHAIR W/PILLOW	 $ 700.70 		1	73	17.65	Fergal
2022	729	55670	SOFA W/2 PILLOWS	 $ 1,172.60 		1	128	50.91	Elchanon
2022	729	55671	LOVESEAT W/2 PILLOWS	 $ 966.90 		1	106	39.07	Elchanon
2022	729	55672	CHAIR W/PILLOW	 $ 657.80 		1	84	23.09	Elchanon
2021	712	55792	CHAIR	 $ 545.60 		1	80	39.86	Firminus
2021	710	55815	MODULAR - RF LOVESEAT	 $ 667.70 		1	106	64.02	Vassenia
2021	708	55840	MODULAR - ARMLESS LOVESEAT	 $ 570.90 		1	100	61.69	Petillia
2021	709	55853	CHAIR (W/PILLOW)	 $ 495.00 		1	107	46.5	Petillia
2022	736	55920	SOFA W/2 PILLOWS	 $ 1,112.10 		1	132	50.66	Phifina
2022	736	55921	LOVESEAT W/2 PILLOWS	 $ 845.90 		1	110	38.41	Phifina
2022	736	55922	CHAIR	 $ 568.70 		1	86	25.61	Phifina
2022	914	56015	SECTIONAL SOFA W/SLEEPER & 6 PILLOWS	 $ 1,905.20 	3		338	107.45	Merill
2022	677	56020	SOFA (W/5 PILLOWS)	 $ 2,083.40 		1	201	95.99	Ragenardus
2022	677	56021	LOVESEAT (W/2 PILLOWS)	 $ 1,612.60 		1	165	72.24	Ragenardus
2022	677	56022	CHAIR (W/1 PILLOW)	 $ 1,150.60 		1	128	49.48	Ragenardus
2020	654	56027	CHAIR W/1 PILLOW	 $ 531.30 		1	119	25.63	Emilia
2022	676	56030	SOFA (W/5 PILLOWS)	 $ 2,083.40 		1	201	95.99	Ragenardus
2022	676	56031	LOVESEAT (W/2 PILLOWS)	 $ 1,612.60 		1	165	72.24	Ragenardus
2022	676	56032	CHAIR (W/1 PILLOW)	 $ 1,150.60 		1	128	49.48	Ragenardus
2022	851	56035	MODULAR - ARMLESS CHAIR	 $ 330.00 		1	57	25.73	Crosby
2022	851	56036	MODULAR - WEDGE	 $ 436.70 		1	64	26.41	Crosby
2022	851	56037	OTTOMAN	 $ 233.20 		1	46	15.04	Crosby
2022	923	56040	SECTIONAL SOFA	 $ 1,263.90 	2		284	70.38	Reyes
2022	685	56050	SOFA (W/5 PILLOWS)	 $ 1,888.70 		1	168	80.94	Chelmsford
2022	685	56051	LOVESEAT (W/2 PILLOWS)	 $ 1,466.30 		1	123	58.45	Chelmsford
2022	685	56052	CHAIR (W/1 PILLOW)	 $ 996.60 		1	106	35.65	Chelmsford
2022	745	56455	SOFA	 $ 963.60 		1	123	45.53	Ansario
2022	745	56456	LOVESEAT	 $ 732.60 		1	99	33.25	Ansario
2022	745	56457	CHAIR	 $ 504.90 		1	77	21.49	Ansario
2022	745	56460	SOFA	 $ 963.60 		1	123	45.53	Ansario
2022	745	56461	LOVESEAT	 $ 732.60 		1	99	33.25	Ansario
2022	745	56462	CHAIR	 $ 504.90 		1	77	21.49	Ansario
2022	895	56465	BLACK PU SECTIONAL SOFA	 $ 761.20 	2		200	34.76	Jeimmur
2022	895	56470	WHITE PU SECTIONAL SOFA	 $ 761.20 	2		200	34.76	Jeimmur
2022	895	56475	GRAY SECTIONAL SOFA	 $ 755.70 	2		200	34.76	Jeimmur
2022	895	56480	BLUE SECTIONAL SOFA	 $ 755.70 	2		200	34.76	Jeimmur
2022	781	56500	SOFA	 $ 2,597.10 		1	187	62.97	Blanca
2022	780	56505	SOFA	 $ 2,401.30 		1	198	42.02	Silchester
2022	780	56507	CHAIR	 $ 1,314.50 		1	115	22.76	Silchester
2022	783	56585	MODULAR - ARMLESS CHAIR	 $ 691.90 		1	49	15	Birdie
2022	783	56586	MODULAR - ARMLESS LOVE	 $ 1,120.90 		1	86	22.5	Birdie
2022	783	56587	MODULAR - WEDGE	 $ 936.10 		1	66	23.25	Birdie
2022	783	56588	MODULAR - CHAISE	 $ 1,016.40 		1	86	23.33	Birdie
2022	771	56590	SOFA	 $ 2,553.10 		1	198	60.46	Aberdeen
2022	771	56591	LOVESEAT	 $ 2,007.50 		1	154	49.83	Aberdeen
2022	771	56592	CHAIR	 $ 1,321.10 		1	108	33.22	Aberdeen
2022	783	56595	MODULAR - ARMLESS CHAIR	 $ 691.90 		1	49	15	Birdie
2022	783	56596	MODULAR - ARMLESS LOVE	 $ 1,120.90 		1	86	22.5	Birdie
2022	783	56597	MODULAR - WEDGE	 $ 936.10 		1	66	23.25	Birdie
2022	783	56598	MODULAR - CHAISE	 $ 1,016.40 		1	86	23.33	Birdie
2022	909	56650	REVERSIBLE SOFA & OTTOMAN	 $ 515.90 		1	134	26.18	Earsom
2022	909	56655	REVERSIBLE SOFA & OTTOMAN	 $ 515.90 		1	134	26.18	Earsom
2022	909	56660	REVERSIBLE SOFA & OTTOMAN	 $ 515.90 		1	134	26.18	Earsom
2022	652	56820	SOFA (W/6 PILLOWS)	 $ 2,657.60 		1	220	126.48	Versailles -
2022	652	56821	LOVESEAT (W/4 PILLOWS)	 $ 2,103.20 		1	161	92.45	Versailles -
2022	652	56822	CHAIR (W/2 PILLOWS)	 $ 1,446.50 		1	126	56.22	Versailles -
2022	648	56825	SOFA (W/7 PILLOWS)	 $ 2,352.90 		1	205	114.04	Versailles
2022	648	56826	LOVESEAT (W/5 PILLOWS)	 $ 1,849.10 		1	170	87.5	Versailles
2022	648	56827	CHAIR (W/2 PILLOWS)	 $ 1,361.80 		1	130	59.06	Versailles
2022	647	56840	SOFA (W/5 PILLOWS)	 $ 2,315.50 		1	172	114.58	Versailles
2022	647	56841	LOVESEAT (W/3 PILLOWS)	 $ 1,743.50 		1	123	75.88	Versailles
2022	647	56842	CHAIR (W/1 PILLOW)	 $ 1,240.80 		1	93	47.67	Versailles
2022	647	56845	SOFA (W/5 PILLOWS)	 $ 2,811.60 		1	227	139.03	Versailles
2022	647	56847	CHAIR (W/1 PILLOW)	 $ 918.50 		1	90	41.5	Versailles
2022	861	56870	MODULAR ARMREST	 $ 189.20 		1	168	9.05	Silvester
2022	861	56871	MODULAR LEFT FACING CHAIR W/2 PILLOWS	 $ 229.90 		1	123	9.7	Silvester
2022	861	56872	MODULAR RIGHT FACING CHAIR W/2 PILLOWS	 $ 229.90 		1	227	9.7	Silvester
2022	861	56873	MODULAR ARMLESS CHAIR	 $ 223.30 		1	172	9.7	Silvester
2022	861	56874	MODULAR WEDGE W/PILLOW	 $ 321.20 		1	137	14.72	Silvester
2022	861	56875	MODULAR CHAISE W/2 PILLOWS	 $ 360.80 		1	251	19.69	Silvester
2022	861	56876	OTTOMAN	 $ 185.90 		1	91	9.7	Silvester
2022	640	56880	SOFA (W/8 PILLOWS)	 $ 2,642.20 		1	249	208.84	Picardy
2022	640	56883	CHAIR (W/1 PILLOW & LF LEAF)	 $ 606.10 		1	49	24.44	Picardy
2022	640	56884	CHAIR (W/1 PILLOW & RF LEAF)	 $ 606.10 		1	49	24.44	Picardy
2022	741	56895	SOFA W/2 PILLOWS(SAME AS LV01400)	 $ 1,320.00 		1	152	48.45	Heibero
2022	741	56896	LOVESEAT W/2 PILLOWS(SAME AS LV01401)	 $ 1,074.70 		1	124	36.34	Heibero
2022	741	56897	CHAIR(SAME AS LV01402)	 $ 688.60 		1	102	22.64	Heibero
2022	954	56910	POWER RECLINER	 $ 348.70 		1	143	17.6	Eilbra
2022	954	56911	POWER RECLINER	 $ 348.70 		1	101	17.6	Eilbra
2022	763	56925	SOFA	 $ 480.70 		1	119	26.07	Kyrene
2022	763	56926	LOVESEAT	 $ 378.40 		1	93	20.01	Kyrene
2022	763	56927	CHAIR	 $ 283.80 		1	68	14.75	Kyrene
2022	681	56930	SOFA (W/5 PILLOWS)	 $ 2,279.20 		1	185	101.43	Northville
2022	681	56931	LOVESEAT (W/4 PILLOWS)	 $ 2,027.30 		1	150	80.08	Northville
2022	681	56932	CHAIR (W/1 PILLOW)	 $ 1,262.80 		1	106	46.93	Northville
2022	741	56995	SOFA W/2 PILLOWS(SAME AS LV01403)	 $ 1,320.00 		1	152	48.45	Heibero
2022	741	56996	LOVESEAT W/2 PILLOWS	 $ 1,074.70 		1	124	36.34	Heibero
2022	741	56997	CHAIR(SAME AS LV01404)	 $ 688.60 		1	102	22.64	Heibero
2020	822	57028	ADJUSTABLE SOFA	 $ 150.70 		1	49	9.5	Hamar
2022	910	57155	SECTIONAL SOFA	 $ 906.40 	2		141	59.88	Beckett
2022	976	57160	ADJUSTABLE SOFA	 $ 404.80 		1	96	18.33	Savilla
2022	976	57162	ADJUSTABLE SOFA	 $ 404.80 		1	96	18.33	Savilla
2022	976	57164	ADJUSTABLE SOFA	 $ 404.80 		1	96	18.33	Savilla
2022	972	57190	ADJUSTABLE SOFA	 $ 336.60 		1	91	13.54	Bernstein
2022	972	57192	ADJUSTABLE SOFA	 $ 336.60 		1	91	13.54	Bernstein
2022	972	57194	ADJUSTABLE SOFA	 $ 336.60 		1	91	13.54	Bernstein
2022	974	57195	ADJUSTABLE SOFA	 $ 262.90 		1	62	10.86	Cilliers
2021	157	57200	ADJUSTABLE SOFA	 $ 380.60 		1	84	20.19	Yolandi
2022	975	57202	ADJUSTABLE SOFA	 $ 451.00 		1	86	20.19	Yolandi
2022	973	57205	ADJUSTABLE SOFA	 $ 436.70 		1	88	15.09	Tanitha
2022	939	57210	SLEEPER SOFA	 $ 754.60 		1	170	35.2	Zoilos
2022	939	57215	SLEEPER SOFA	 $ 754.60 		1	170	35.2	Zoilos
2022	973	57305	ADJUSTABLE SOFA	 $ 378.40 		1	106	15.65	Mecene
2022	907	57315	SECTIONAL SOFA W/2 PILLOWS	 $ 958.10 		1	170	50.19	Adnelis
2022	907	57320	SECTIONAL SOFA W/2 PILLOWS	 $ 958.10 		1	170	50.19	Adnelis
2022	907	57325	SECTIONAL SOFA W/2 PILLOWS	 $ 958.10 		1	170	50.19	Adnelis
2022	865	57330	MODULAR - LEFT FACING & RIGHT FACING ARMS	 $ 158.40 		1	55	14.06	Jaszira
2022	865	57331	MODULAR - ARMLESS LOVESEAT W/2 PILLOWS	 $ 369.60 		1	73	15.11	Jaszira
2022	865	57332	MODULAR - ARMLESS SOFA	 $ 524.70 		1	95	21.72	Jaszira
2022	865	57333	MODULAR - CHAISE	 $ 389.40 		1	75	18.94	Jaszira
2022	865	57334	MODULAR - WEDGE	 $ 312.40 		1	66	14.72	Jaszira
2022	865	57335	OTTOMAN	 $ 214.50 		1	33	7.38	Jaszira
2022	865	57340	MODULAR - LEFT FACING & RIGHT FACING ARMS	 $ 158.40 		1	55	8.85	Jaszira
2022	865	57341	MODULAR - ARMLESS LOVESEAT W/2 PILLOWS	 $ 369.60 		1	73	15.11	Jaszira
2022	865	57342	MODULAR - ARMLESS SOFA	 $ 524.70 		1	95	21.72	Jaszira
2022	865	57343	MODULAR - CHAISE	 $ 389.40 		1	75	18.94	Jaszira
2022	865	57344	MODULAR - WEDGE	 $ 312.40 		1	66	14.72	Jaszira
2022	865	57345	OTTOMAN	 $ 214.50 		1	33	7.38	Jaszira
2022	871	57355	GRAY SECTIONAL SOFA	 $ 2,464.00 	4		267	140.25	Ninagold
2022	871	57360	PINK SECTIONAL SOFA	 $ 2,464.00 	4		267	140.25	Ninagold
2022	882	57365	SECTIONAL SOFA	 $ 1,670.90 	3		262	95.9	Ezamia
2022	865	57370	MODULAR - LEFT FACING & RIGHT FACING ARMS	 $ 158.40 		1	55	8.85	Jaszira
2022	865	57371	MODULAR - ARMLESS LOVESEAT W/2 PILLOWS	 $ 369.60 		1	73	15.11	Jaszira
2022	865	57372	MODULAR - ARMLESS SOFA	 $ 524.70 		1	95	21.72	Jaszira
2022	865	57373	MODULAR - CHAISE	 $ 389.40 		1	75	18.94	Jaszira
2022	865	57374	MODULAR - WEDGE	 $ 312.40 		1	66	14.72	Jaszira
2022	865	57375	OTTOMAN	 $ 214.50 		1	33	7.38	Jaszira
2021	634	57990	SOFA	 $ 1,226.50 		1	132	62.04	Peregrine
2021	634	57991	LOVESEAT	 $ 884.40 		1	223	41.56	Peregrine
2022	656	58170	SOFA	 $ 1,919.50 		1	302	57.68	Dresden
2022	656	58172	CHAIR	 $ 816.20 		1	97	36.46	Dresden
2022	655	58175	SOFA W/5 PILLOWS	 $ 2,567.40 		1	207	126.86	Dresden
2022	655	58176	LOVESEAT W/3 PILLOWS	 $ 1,951.40 		1	176	90.56	Dresden
2022	655	58177	CHAIR W/1 PILLOW	 $ 1,382.70 		1	119	69.41	Dresden
2022	639	58210	SOFA W/5 PILLOWS	 $ 2,696.10 		1	225	127.08	Picardy
2022	639	58211	LOVESEAT W/3 PILLOWS	 $ 2,204.40 		1	183	103.3	Picardy
2022	639	58212	CHAIR W/1 PILLOW	 $ 1,492.70 		1	141	69.76	Picardy
2022	638	58220	OVERSIZED SOFA W/5 PILLOWS	 $ 3,336.30 		1	249	156.31	Picardy
2022	638	58221	SOFA W/3 PILLOWS	 $ 2,665.30 		1	225	127.08	Picardy
2022	638	58222	CHAIR W/1 PILLOW	 $ 1,492.70 		1	141	69.76	Picardy
2022	654	58230	SOFA W/5 PILLOWS	 $ 2,567.40 		1	207	131.01	Dresden
2022	654	58231	LOVESEAT W/3 PILLOWS	 $ 1,951.40 		1	176	98.13	Dresden
2022	654	58232	CHAIR W/1 PILLOW	 $ 1,382.70 		1	119	69.41	Dresden
2022	941	58245	SOFA BED	 $ 276.10 		1	70	11.57	Hidalgo
2022	941	58246	SOFA BED	 $ 276.10 		1	70	11.57	Hidalgo
2022	941	58247	SOFA BED	 $ 276.10 		1	70	11.57	Hidalgo
2022	974	58250	ADJUSTABLE SOFA	 $ 465.30 		1	120	19.14	Eiroa
2022	975	58255	ADJUSTABLE SOFA	 $ 532.40 		1	106	22.55	Petokea
2022	973	58260	ADJUSTABLE SOFA	 $ 557.70 		1	118	24.83	Limosa
2022	679	58265	SOFA W/5 PILLOWS	 $ 1,654.40 		1	187	89.28	Chateau De Ville
2022	679	58266	LOVESEAT W/3 PILLOWS	 $ 1,305.70 		1	156	68.25	Chateau De Ville
2022	679	58267	CHAIR W/PILLOW	 $ 906.40 		1	121	42.43	Chateau De Ville
2022	707	58812	CHAIR W/PILLOW	 $ 503.80 		1	93	35.91	House Beatrice
2022	707	58815	SOFA W/4 PILLOWS	 $ 1,073.60 		1	125	57	House Beatrice
2022	707	58816	LOVESEAT W/3 PILLOWS	 $ 837.10 		1	104	47.15	House Beatrice
2022	707	58817	CHAIR W/PILLOW	 $ 535.70 		1	66	30.26	House Beatrice
2022	707	58818	ACCENT CHAIR W/PILLOW	 $ 375.10 		1	57	16.39	House Beatrice
2022	709	58860	SOFA	 $ 1,013.10 		1	141	60.7	House Marchese
2022	709	58861	LOVESEAT	 $ 733.70 		1	114	44.97	House Marchese
2022	709	58862	CHAIR	 $ 488.40 		1	84	26.23	House Marchese
2022	1359	59209	ROCKING CHAIR	 $ 163.90 		1	40	4.78	Kloris
2022	1359	59210	ROCKING CHAIR	 $ 194.70 		1	35	4.78	Kloris
2022	1358	59211	ROCKING CHAIR	 $ 177.10 		1	37	5.29	Kloris
2022	1359	59214	ROCKING CHAIR	 $ 199.10 		1	39	6.11	Kloris
2022	1356	59215	YOUTH ROCKING CHAIR	 $ 68.20 		1	12	1.94	Kloris
2022	1356	59218	YOUTH ROCKING CHAIR	 $ 74.80 		1	13	1.52	Kloris
2022	957	59262	RECLINER W/POWER LIFT & MASSAGE	 $ 569.80 		1	98	17.76	Ipompea
2022	957	59263	RECLINER W/POWER LIFT & MASSAGE	 $ 569.80 		1	98	17.76	Ipompea
2022	1328	59270	ACCENT CHAIR	 $ 671.00 		1	79	12.31	Decapree
2022	1328	59271	OTTOMAN	 $ 357.50 		1	37	9.07	Decapree
2022	957	59277	ROCKER RECLINER W/SWIVEL (MOTION)	 $ 496.10 		1	103	17.71	Waterlily
2022	957	59278	ROCKER RECLINER W/SWIVEL (MOTION)	 $ 496.10 		1	93	20.02	Waterlily
2022	956	59285	RECLINER W/POWER LIFT & MASSAGE	 $ 535.70 		1	121	19.52	Ixora
2022	956	59286	RECLINER W/POWER LIFT & MASSAGE	 $ 535.70 		1	121	20.09	Ixora
2022	1358	59297	ROCKING CHAIR	 $ 173.80 		1	31	4.92	Arlo
2022	1357	59332	2PC PK GLIDER CHAIR & OTTOMAN	 $ 272.80 		1	45	7.79	Rehan
2022	1357	59338	2PC PK GLIDER CHAIR & OTTOMAN	 $ 343.20 		1	50	10.06	Aeron
2022	1358	59378	ROCKING CHAIR	 $ 194.70 		1	37	5.5	Butsea
2022	1358	59382	ROCKING CHAIR	 $ 190.30 		1	34	5.75	Sheim
2022	1354	59388	ROCKING CHAIR	 $ 248.60 		1	36	8.49	Sharan
2022	1359	59390	ROCKING CHAIR	 $ 248.60 		1	40	7.32	Sharan
2022	958	59405	RECLINER W/POWER LIFT	 $ 444.40 		1	106	12.64	Ricardo
2022	958	59406	RECLINER W/POWER LIFT	 $ 444.40 		1	106	12.64	Ricardo
2022	964	59415	OVERSIZED GLIDER RECLINER (MOTION)	 $ 402.60 		1	98	24.24	Oliver
2021	1081	59438	ACCENT CHAIR	 $ 128.70 		1	30	8.12	Ollano
2021	805	59456	GLIDER RECLINER (POWER MOTION)	 $ 509.30 		1	106	23.02	Neely
2022	960	59458	RECLINER W/POWER LIFT	 $ 444.40 		1	95	13.54	Kasia
2022	964	59466	RECLINER (MOTION)	 $ 331.10 		1	88	17.15	Ashe
2022	964	59468	RECLINER (MOTION)	 $ 255.20 		1	84	14.9	Parklon --
2022	962	59470	RECLINER (MOTION)	 $ 276.10 		1	84	14.9	Vita
2022	966	59476	RECLINER (MOTION)	 $ 255.20 		1	80	14.9	Parklon
2022	966	59478	RECLINER (MOTION)	 $ 255.20 		1	80	14.9	Parklon
2022	958	59498	RECLINER W/POWER LIFT	 $ 444.40 		1	106	12.64	Ricardo
2022	958	59499	RECLINER W/POWER LIFT	 $ 444.40 		1	106	12.64	Ricardo
2021	1084	59501	ACCENT CHAIR	 $ 256.30 		1	41	14.97	Hinte
2021	1084	59503	ACCENT CHAIR	 $ 256.30 		1	41	14.97	Hinte
2022	1345	59516	ACCENT CHAIR	 $ 566.50 		1	55	27.58	Adonis
2022	1345	59517	ACCENT CHAIR	 $ 566.50 		1	55	27.58	Adonis
2022	1345	59518	ACCENT CHAIR	 $ 566.50 		1	55	27.58	Adonis
2022	1345	59519	ACCENT CHAIR	 $ 566.50 		1	55	27.58	Adonis
2022	1349	59520	ACCENT CHAIR	 $ 339.90 		1	45	17.39	Phelan
2022	1350	59521	ACCENT CHAIR	 $ 336.60 		1	53	17.76	Teague
2022	1349	59522	ACCENT CHAIR	 $ 305.80 		1	33	8.59	Varik
2022	1355	59523	ROCKING CHAIR	 $ 270.60 		1	44	10.25	Tristin
2022	1355	59524	ROCKING CHAIR	 $ 270.60 		1	44	10.25	Tristin
2022	965	59525	RECLINER (MOTION)	 $ 268.40 		1	83	17.33	Bina
2022	965	59526	RECLINER (MOTION)	 $ 268.40 		1	83	17.33	Bina
2022	965	59527	RECLINER (MOTION)	 $ 268.40 		1	83	17.33	Bina
2022	965	59528	RECLINER (MOTION)	 $ 268.40 		1	83	17.33	Bina
2022	1324	59530	2PC PK CHAIR & OTTOMAN	 $ 1,074.70 		1	99	23.7	Gandy
2022	1324	59531	2PC PK CHAIR & OTTOMAN	 $ 1,074.70 		1	99	23.7	Gandy
2022	1319	59533	ACCENT CHAIR	 $ 960.30 		1	51	29.41	Dolphin
2021	1065	59534	ACCENT CHAIR	 $ 911.90 		1	49	26.38	Emint
2022	1355	59535	ROCKING CHAIR	 $ 221.10 		1	41	8.06	Triton
2022	1355	59536	ROCKING CHAIR	 $ 221.10 		1	41	8.06	Triton
2022	967	59545	RECLINER (MOTION)	 $ 255.20 		1	76	13.9	Rosia
2022	967	59547	RECLINER (MOTION)	 $ 255.20 		1	76	13.9	Rosia
2022	967	59549	RECLINER (MOTION)	 $ 255.20 		1	76	13.9	Rosia
2022	967	59551	RECLINER (MOTION)	 $ 255.20 		1	76	13.9	Rosia
2022	966	59553	RECLINER (MOTION)	 $ 255.20 		1	76	13.9	Rosia
2022	1321	59622	ACCENT CHAIR	 $ 873.40 		1	66	28.23	Brancaster
2022	1320	59624	ACCENT CHAIR	 $ 734.80 		1	93	23.33	Brancaster
2022	1329	59650	ACCENT CHAIR	 $ 645.70 		1	51	23.7	Bison
2022	1329	59652	OTTOMAN	 $ 271.70 		1	29	6.95	Bison
2022	1329	59664	ACCENT CHAIR	 $ 764.50 		1	55	17.76	Brancaster
2022	1331	59666	ACCENT CHAIR	 $ 586.30 		1	51	17.5	Dhalsim
