"ID","Handle","Command","Title","Sort Order","Published","Must Match","Rule: Product Column","Rule: Relation","Rule: Condition","Product: ID","Product: Handle","Product: Position"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5831181191","mattis-sofa","220"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5831197191","natalia-sofa","221"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5831197831","norah-sofa","222"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5831200071","monika-sofa","223"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5831202759","samuel-sleeper","224"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5831204935","samuel-sofa","225"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5831208263","montbrook-sofa","226"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5831346631","milari-sofa","227"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5848286663","monica-sofa-sleeper","228"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5852382343","melissa-sofa-sleeper","229"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","7025906183","sally-sofa","230"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","9829240455","shirly-sofa","231"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","12414747923","mandee-sofa-1","232"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","12590138451","scout-sofa-bed-aqua","233"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","27611758611","scott-sofa","234"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195635019795","louie-setee","235"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195638951955","lorraine-settee","236"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195639607315","shannon-sofa","237"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195639672851","louie-sofa","238"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195640066067","luke-sofas","239"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195640229907","ross-sofa","240"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195640360979","ryan-sofa","241"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195640426515","patrick-sofa","242"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195640492051","luke-settee","243"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195642294291","lydia-settee","244"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195645833235","lucy-settee","245"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195647078419","lydia-sofa","246"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195648716819","percy-sofa","247"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195648782355","shawn-sofa-bed","248"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195649011731","luna-sofa-bed","249"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","195649798163","seth-sofa","250"
