"ID","Handle","Command","Title","Body HTML","Vendor","Type","Tags","Tags Command","Created At","Updated At","Published","Published At","Published Scope","Template Suffix","URL","Row #","Top Row","Variant Inventory Item ID","Variant ID","Variant Command","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant Position","Variant SKU","Variant Barcode","Variant Image","Variant Weight","Variant Weight Unit","Variant Price","Variant Compare At Price","Variant Cost","Variant Taxable","Variant Tax Code","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Requires Shipping","Variant Inventory Qty","Variant Inventory Adjust"
"1903026634842","xenia-rug","UPDATE","Xenia Rug","<p>Each time you stare at the Xenia area rug, you’ll see a little something different. Soft colors like gray-blue and champagne make up the winsome pattern. Delicate wisps over wider panels create an interesting sense of movement in the motif. And with a frieze, dense, almost half-inch pile, the rug’s texture is just as appealing as its design. Create a space that engages the eye and then takes your breath away. Create a space with the Xenia.</p>
<p>Dimension</p>
<p>5' x 7'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-beige, color-blue, Exclusive_Neha_10","REPLACE","2019-07-22T01:48:59-04:00","2020-02-13T16:15:18-05:00","true","2019-07-22T01:48:59-04:00","global","","https://www.jenniferfurniture.com/products/xenia-rug","32","true","18040274813018","17587751616602","MERGE","Size","5' x 7'","","","","","1","27439","","","0.0","g","199.99","299.99","","false","","","deny","manual","true","",""
"1903026634842","xenia-rug","UPDATE","Xenia Rug","","American Rugs","Rugs","color-beige, color-blue, Exclusive_Neha_10","REPLACE","2019-07-22T01:48:59-04:00","2020-02-13T16:15:18-05:00","true","2019-07-22T01:48:59-04:00","global","","https://www.jenniferfurniture.com/products/xenia-rug","33","","18040274845786","17587751649370","MERGE","Size","8' x 10'","","","","","2","27440","","","0.0","g","399.99","599.99","","false","","","deny","manual","true","",""
"1903029715034","wande-rug","UPDATE","Wande Rug","<p>The Wande area rug might be made from durable polypropylene, but the refined motif is all about upscale elegance. A lovely soft blue background makes the perfect setting for the delicate contours of stems and blossoms. Framed by fine lines, the traditional style on the Wande makes this one home accessory that will never go out of style. </p>
<p>Dimension</p>
<p>5' x 7'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-blue, color-grey, Exclusive_Neha_10","REPLACE","2019-07-22T01:52:59-04:00","2020-02-13T16:15:18-05:00","true","2019-07-22T01:52:59-04:00","global","","https://www.jenniferfurniture.com/products/wande-rug","34","true","18040302010458","17587775340634","MERGE","Size","5' x 7'","","","","","1","27441","","","0.0","g","199.99","299.99","","false","","","deny","manual","true","",""
"1903029715034","wande-rug","UPDATE","Wande Rug","","American Rugs","Rugs","color-blue, color-grey, Exclusive_Neha_10","REPLACE","2019-07-22T01:52:59-04:00","2020-02-13T16:15:18-05:00","true","2019-07-22T01:52:59-04:00","global","","https://www.jenniferfurniture.com/products/wande-rug","35","","18040302043226","17587775406170","MERGE","Size","8' x 10'","","","","","2","27442","","","0.0","g","399.99","599.99","","false","","","deny","manual","true","",""
"1903032434778","nalani-rug","UPDATE","Nalani Rug","<p>The Nalani area rug is the perfect argument in favor of traditional décor. Its beautiful motif of intricate blossoms on a rich brick-colored background makes a statement without overwhelming the rest of the room’s décor. Made from polypropylene and power loomed, it has the sturdy construction required of every busy household. </p>
<p>Dimension</p>
<p>5' x 7'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-beige, color-red, Exclusive_Neha_10","REPLACE","2019-07-22T01:56:14-04:00","2020-02-13T16:15:18-05:00","true","2019-07-22T01:56:14-04:00","global","","https://www.jenniferfurniture.com/products/nalani-rug","36","true","18040321507418","17587792674906","MERGE","Size","5' x 7'","","","","","1","27443","","","0.0","g","199.99","299.99","","false","","","deny","manual","true","",""
"1903032434778","nalani-rug","UPDATE","Nalani Rug","","American Rugs","Rugs","color-beige, color-red, Exclusive_Neha_10","REPLACE","2019-07-22T01:56:14-04:00","2020-02-13T16:15:18-05:00","true","2019-07-22T01:56:14-04:00","global","","https://www.jenniferfurniture.com/products/nalani-rug","37","","18040321540186","17587792773210","MERGE","Size","8' x 10'","","","","","2","27444","","","0.0","g","399.99","599.99","","false","","","deny","manual","true","",""
"1903036268634","gared-rug","UPDATE","Gared Rug","<p>Elevate your home’s style with a little help from the Gared area rug. This contemporary accessory unites a spirited design with a sleek color scheme. With cool hues like graphite, sky blue, and coffee, along with a geometrically-themed pattern, the Gared will lift your space’s appearance. Polypropylene fibers make up its durable construction, providing you with a rug that is as reliable as it is eye-catching. </p>
<p>Dimension</p>
<p>5' x 7'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-grey, color-iv, color-ivory, Exclusive_Neha_10","REPLACE","2019-07-22T02:00:37-04:00","2020-02-13T16:13:50-05:00","true","2019-07-22T02:00:37-04:00","global","","https://www.jenniferfurniture.com/products/gared-rug","38","true","18040341659738","17587810173018","MERGE","Size","5' x 7'","","","","","1","27449","","","0.0","g","199.99","299.99","","false","","","deny","manual","true","",""
"1903036268634","gared-rug","UPDATE","Gared Rug","","American Rugs","Rugs","color-grey, color-iv, color-ivory, Exclusive_Neha_10","REPLACE","2019-07-22T02:00:37-04:00","2020-02-13T16:13:50-05:00","true","2019-07-22T02:00:37-04:00","global","","https://www.jenniferfurniture.com/products/gared-rug","39","","18040341692506","17587810205786","MERGE","Size","8' x 10'","","","","","2","27450","","","0.0","g","399.99","599.99","","false","","","deny","manual","true","",""
"1903033614426","basia-rug","UPDATE","Basia Rug","<p>The Basia area rug’s frieze, dense pile provides a texture you’ll love stepping on to. Add the gorgeous floral pattern and you’ve got a traditional-styled rug with smart construction. It’s made from polypropylene and power loomed, so it’s wonderfully reliable. Why not give your space a masterpiece that will never go out of fashion? </p>
<p>Dimension</p>
<p>5' x 7'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-grey, color-iv, color-ivory, Exclusive_Neha_10","REPLACE","2019-07-22T01:57:34-04:00","2020-02-13T16:15:18-05:00","true","2019-07-22T01:57:34-04:00","global","","https://www.jenniferfurniture.com/products/basia-rug","40","true","18040329076826","17587799392346","MERGE","Size","5' x 7'","","","","","1","27445","","","0.0","g","199.99","299.99","","false","","","deny","manual","true","",""
"1903033614426","basia-rug","UPDATE","Basia Rug","","American Rugs","Rugs","color-grey, color-iv, color-ivory, Exclusive_Neha_10","REPLACE","2019-07-22T01:57:34-04:00","2020-02-13T16:15:18-05:00","true","2019-07-22T01:57:34-04:00","global","","https://www.jenniferfurniture.com/products/basia-rug","41","","18040329109594","17587799425114","MERGE","Size","8' x 10'","","","","","2","27446","","","0.0","g","399.99","599.99","","false","","","deny","manual","true","",""
"1903034925146","caca-rug","UPDATE","Caca Rug","<p>The Caca has a dreamy quality that makes it easy to love. Fanciful cerulean flowers sweep along the polypropylene fabric as if you’re walking in a cool graphite-colored garden. Power loomed, this accessory features a frieze, dense pile that is almost a half-inch thick, bringing pleasure to every step. Place this in whatever room could use a little dreamy magic. </p>
<p>Dimension</p>
<p>5' x 7'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-grey, color-iv, color-ivory, Exclusive_Neha_10","REPLACE","2019-07-22T01:59:11-04:00","2020-02-13T16:15:18-05:00","true","2019-07-22T01:59:11-04:00","global","","https://www.jenniferfurniture.com/products/caca-rug","42","true","18040335204442","17587804635226","MERGE","Size","5' x 7'","","","","","1","27447","","","0.0","g","199.99","299.99","","false","","","deny","manual","true","",""
"1903034925146","caca-rug","UPDATE","Caca Rug","","American Rugs","Rugs","color-grey, color-iv, color-ivory, Exclusive_Neha_10","REPLACE","2019-07-22T01:59:11-04:00","2020-02-13T16:15:18-05:00","true","2019-07-22T01:59:11-04:00","global","","https://www.jenniferfurniture.com/products/caca-rug","43","","18040335237210","17587804667994","MERGE","Size","8' x 10'","","","","","2","27448","","","0.0","g","399.99","599.99","","false","","","deny","manual","true","",""
"1903036989530","cali-rug","UPDATE","Cali Rug","<p>Varied colors and diverse shapes come together to create a beautifully coordinated motif on the Cali area rug. This dynamic piece boasts strong construction from its polypropylene fibers, as well as a cozy texture from its nearly half-inch, dense pile. Get it all with this show-stopping contemporary home accessory. </p>
<p>Dimension</p>
<p>5' x 7'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-grey, color-red, Exclusive_Neha_10","REPLACE","2019-07-22T02:01:43-04:00","2020-02-13T16:13:51-05:00","true","2019-07-22T02:01:43-04:00","global","","https://www.jenniferfurniture.com/products/cali-rug","44","true","18040344182874","17587812237402","MERGE","Size","5' x 7'","","","","","1","27451","","","0.0","g","199.99","299.99","","false","","","deny","manual","true","",""
"1903036989530","cali-rug","UPDATE","Cali Rug","","American Rugs","Rugs","color-grey, color-red, Exclusive_Neha_10","REPLACE","2019-07-22T02:01:43-04:00","2020-02-13T16:13:51-05:00","true","2019-07-22T02:01:43-04:00","global","","https://www.jenniferfurniture.com/products/cali-rug","45","","18040344215642","17587812270170","MERGE","Size","8' x 10'","","","","","2","27452","","","0.0","g","399.99","599.99","","false","","","deny","manual","true","",""
"1903038300250","eban-rug","UPDATE","Eban Rug","<p>The delicate beauty of the Eban area rug will not go unnoticed in your home. This polypropylene stunner would look graceful as the centerpiece in a living room or under the table in your formal dining room. Its alluring texture comes from the almost half-inch, dense pile. Remake your space with some help from the Eban. </p>
<p>Dimension</p>
<p>5' x 7'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-beige, Exclusive_Neha_10","REPLACE","2019-07-22T02:03:22-04:00","2020-02-13T16:13:51-05:00","true","2019-07-22T02:03:22-04:00","global","","https://www.jenniferfurniture.com/products/eban-rug","46","true","18040349720666","17587816464474","MERGE","Size","5' x 7'","","","","","1","27453","","","0.0","g","199.99","299.99","","false","","","deny","manual","true","",""
"1903038300250","eban-rug","UPDATE","Eban Rug","","American Rugs","Rugs","color-beige, Exclusive_Neha_10","REPLACE","2019-07-22T02:03:22-04:00","2020-02-13T16:13:51-05:00","true","2019-07-22T02:03:22-04:00","global","","https://www.jenniferfurniture.com/products/eban-rug","47","","18040349753434","17587816497242","MERGE","Size","8' x 10'","","","","","2","27454","","","0.0","g","399.99","599.99","","false","","","deny","manual","true","",""
"1903041249370","abisha-rug","UPDATE","Abisha Rug","<p>The cool, dark gray background on the Abisha area rug gorgeously counters its classic floral motif and sophisticated border. It brings this timeless pattern up to date, making it easy to coordinate with pieces of various styles for an eclectic room. Its smart construction includes strong polypropylene fibers and a dense pile. Why not have it all with the Abisha rug.</p>
<p>Dimension</p>
<p>5' x 7'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T02:06:25-04:00","2020-02-13T21:57:46-05:00","true","2019-07-22T02:06:25-04:00","global","","https://www.jenniferfurniture.com/products/abisha-rug","48","true","18040362893402","17587827802202","MERGE","Size","5' x 7'","","","","","1","27457","","","0.0","g","199.99","299.99","","false","","","deny","manual","true","",""
"1903041249370","abisha-rug","UPDATE","Abisha Rug","","American Rugs","Rugs","color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T02:06:25-04:00","2020-02-13T21:57:46-05:00","true","2019-07-22T02:06:25-04:00","global","","https://www.jenniferfurniture.com/products/abisha-rug","49","","18040362926170","17587827834970","MERGE","Size","8' x 10'","","","","","2","27458","","","0.0","g","399.99","599.99","","false","","","deny","manual","true","",""
"1904124362842","griffon-rug","UPDATE","Griffon Rug","<p>Infuse your space with the warm subtle hues and delightful damask artistry of this ivory and stone rug from the Griffon collection. Like a work of art for your floor, the distinctive urn and vine design features a fade and crackle effect. The result is a rug that makes a statement without being overpowering. Made of soft touch polypropylene, the Griffon adds a welcoming softness to bedroom or living room flooring.</p>
<p>Dimension</p>
<p>5' x 8'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T23:31:47-04:00","2020-02-13T21:57:46-05:00","true","2019-07-22T23:31:47-04:00","global","","https://www.jenniferfurniture.com/products/griffon-rug","50","true","18047852576858","17594326319194","MERGE","Size","5' x 8'","","","","","1","27131","","","0.0","g","699.99","799.99","","false","","","deny","manual","true","",""
"1904124362842","griffon-rug","UPDATE","Griffon Rug","","American Rugs","Rugs","color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T23:31:47-04:00","2020-02-13T21:57:46-05:00","true","2019-07-22T23:31:47-04:00","global","","https://www.jenniferfurniture.com/products/griffon-rug","51","","18047852609626","17594326351962","MERGE","Size","8' x 10'","","","","","2","27132","","","0.0","g","1199.99","1399.99","","false","","","deny","manual","true","",""
"1903039807578","nanon-rug","UPDATE","Nanon Rug","<p>Imagine the Nanon area rug in your formal dining room—the elegant tone it will set for those holiday parties, the family gatherings, and the dinner parties thrown just because.  The light cerulean background creates a warm, welcoming vibe while the genteel, floral pattern shows off a sophisticated design. Made from durable polypropylene and boasting a frieze, dense pile, the Nanon has a texture that’s just as alluring as its motif. </p>
<p>Dimension</p>
<p>5' x 7'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-beige, color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T02:04:56-04:00","2020-02-13T16:13:51-05:00","true","2019-07-22T02:04:56-04:00","global","","https://www.jenniferfurniture.com/products/nanon-rug","52","true","18040356896858","17587822657626","MERGE","Size","5' x 7'","","","","","1","27455","","","0.0","g","199.99","299.99","","false","","","deny","manual","true","",""
"1903039807578","nanon-rug","UPDATE","Nanon Rug","","American Rugs","Rugs","color-beige, color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T02:04:56-04:00","2020-02-13T16:13:51-05:00","true","2019-07-22T02:04:56-04:00","global","","https://www.jenniferfurniture.com/products/nanon-rug","53","","18040356929626","17587822690394","MERGE","Size","8' x 10'","","","","","2","27456","","","0.0","g","399.99","599.99","","false","","","deny","manual","true","",""
"1904132096090","horsham-rug","UPDATE","Horsham Rug","<p>The wonderful thing about a transitional area rug is that it’s designed to work with a number of different décor styles. The wonderful thing about the Horsham area rug is not just that it’s a transitional piece, but also that it’s gorgeous and exceedingly plush. The detailed, lacey motif in blue-green features an off-white background and a faded overlay. It was power loomed and crafted from soft touch polypropylene, making it both sturdy and supple. So whether or not you were looking for a transitional area rug, the Horsham will no doubt tug at your style strings.  </p>
<p>Dimension</p>
<p>5' x 8'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T23:36:58-04:00","2020-02-13T21:57:46-05:00","true","2019-07-22T23:36:58-04:00","global","","https://www.jenniferfurniture.com/products/horsham-rug","54","true","18048009207898","17594478428250","MERGE","Size","5' x 8'","","","","","1","27139","","","0.0","g","699.99","799.99","","false","","","deny","manual","true","",""
"1904132096090","horsham-rug","UPDATE","Horsham Rug","","American Rugs","Rugs","color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T23:36:58-04:00","2020-02-13T21:57:46-05:00","true","2019-07-22T23:36:58-04:00","global","","https://www.jenniferfurniture.com/products/horsham-rug","55","","18048009240666","17594478461018","MERGE","Size","8' x 10'","","","","","2","27140","","","0.0","g","1199.99","1399.99","","false","","","deny","manual","true","",""
"1904129769562","haywards-rug","UPDATE","Haywards Rug","<p>Infuse your space with the warm subtle hues and delightful damask artistry of this ivory and stone rug from the Griffon collection. Like a work of art for your floor, the distinctive urn and vine design features a fade and crackle effect. The result is a rug that makes a statement without being overpowering. Made of soft touch polypropylene, the Griffon adds a welcoming softness to bedroom or living room flooring.</p>
<p>Dimension</p>
<p>5' x 8'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T23:34:19-04:00","2020-02-13T21:57:46-05:00","true","2019-07-22T23:34:19-04:00","global","","https://www.jenniferfurniture.com/products/haywards-rug","56","true","18047985778778","17594457456730","MERGE","Size","5' x 8'","","","","","1","27135","","","0.0","g","699.99","799.99","","false","","","deny","manual","true","",""
"1904129769562","haywards-rug","UPDATE","Haywards Rug","","American Rugs","Rugs","color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T23:34:19-04:00","2020-02-13T21:57:46-05:00","true","2019-07-22T23:34:19-04:00","global","","https://www.jenniferfurniture.com/products/haywards-rug","57","","18047985811546","17594457489498","MERGE","Size","8' x 10'","","","","","2","27136","","","0.0","g","1199.99","1399.99","","false","","","deny","manual","true","",""
"1904133603418","arvada-pebble-gray-rug","UPDATE","Arvada Pebble-Gray Rug","<p>Surround yourself in luxury with the Oriental-inspired Arvada Pebble-Gray area rug. Designed in a transitional style, this power loomed piece is noteworthy not only for its stunning motif and contemporary colors, but also for it’s ultra plush feeling on your feet. This thick rug has been crafted with soft touch polypropylene so get ready to revel in the Arvada’s beauty and texture. </p>
<p>Dimension</p>
<p>5' x 8'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T23:39:22-04:00","2020-02-13T21:57:47-05:00","true","2019-07-22T23:39:22-04:00","global","","https://www.jenniferfurniture.com/products/arvada-pebble-gray-rug","58","true","18048027066458","17594494484570","MERGE","Size","5' x 8'","","","","","1","27147","","","0.0","g","699.99","799.99","","false","","","deny","manual","true","",""
"1904133603418","arvada-pebble-gray-rug","UPDATE","Arvada Pebble-Gray Rug","","American Rugs","Rugs","color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T23:39:22-04:00","2020-02-13T21:57:47-05:00","true","2019-07-22T23:39:22-04:00","global","","https://www.jenniferfurniture.com/products/arvada-pebble-gray-rug","59","","18048027099226","17594494550106","MERGE","Size","8' x 10'","","","","","2","27148","","","0.0","g","1199.99","1399.99","","false","","","deny","manual","true","",""
"1904132784218","commerce-rug","UPDATE","Commerce Rug","<p>You can’t help but savor the ultra plush, thick pile on the Commerce area rug. With its indulgent pile height and soft touch polypropylene construction, this accessory is made to luxuriate in. Of course, those with style savvy can’t ignore the stunning, Oriental-style pattern on this transitional area rug, but it’s okay if your favorite feature is how nice it feels on your feet. </p>
<p>Dimension</p>
<p>5' x 8'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T23:37:56-04:00","2020-02-13T21:57:47-05:00","true","2019-07-22T23:37:56-04:00","global","","https://www.jenniferfurniture.com/products/commerce-rug","60","true","18048016384090","17594485342298","MERGE","Size","5' x 8'","","","","","1","27143","","","0.0","g","699.99","799.99","","false","","","deny","manual","true","",""
"1904132784218","commerce-rug","UPDATE","Commerce Rug","","American Rugs","Rugs","color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T23:37:56-04:00","2020-02-13T21:57:47-05:00","true","2019-07-22T23:37:56-04:00","global","","https://www.jenniferfurniture.com/products/commerce-rug","61","","18048016416858","17594485375066","MERGE","Size","8' x 10'","","","","","2","27144","","","0.0","g","1199.99","1399.99","","false","","","deny","manual","true","",""
"1904135077978","shoreham-cerulean-rug","UPDATE","Shoreham Cerulean Rug","<p>The ornate Oriental pattern on the Shoreham Cerulean ensures that this area rug will make its mark in your home. The complementary shades of cerulean and baby blue add a softness to the grandeur of the design. Power loomed and crafted from soft touch polypropylene, the Shoreham can make any room special.</p>
<p>Dimension</p>
<p>5' x 8'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T23:41:21-04:00","2020-02-13T21:57:47-05:00","true","2019-07-22T23:41:21-04:00","global","","https://www.jenniferfurniture.com/products/shoreham-cerulean-rug","62","true","18048041812058","17594508247130","MERGE","Size","5' x 8'","","","","","1","27155","","","0.0","g","699.99","799.99","","false","","","deny","manual","true","",""
"1904135077978","shoreham-cerulean-rug","UPDATE","Shoreham Cerulean Rug","","American Rugs","Rugs","color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T23:41:21-04:00","2020-02-13T21:57:47-05:00","true","2019-07-22T23:41:21-04:00","global","","https://www.jenniferfurniture.com/products/shoreham-cerulean-rug","63","","18048041844826","17594508279898","MERGE","Size","8' x 10'","","","","","2","27156","","","0.0","g","1199.99","1399.99","","false","","","deny","manual","true","",""
"1904134193242","tenison-fleur-rug","UPDATE","Tenison Fleur Rug","<p>The Tenison Fleur features a graceful Oriental design that harmonizes with other patterns in the room. Showcasing a blend of rich and muted indigo on an off-white backdrop and beautifully crafted from ultra-plush polypropylene, this transitional rug lends a soft, sophisticated touch to both contemporary and traditional settings.<br>• Primarily indigo, off-white</p>
<p>Dimension</p>
<p>5' x 8'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T23:40:24-04:00","2020-02-13T21:57:47-05:00","true","2019-07-22T23:40:24-04:00","global","","https://www.jenniferfurniture.com/products/tenison-fleur-rug","64","true","18048034111578","17594500579418","MERGE","Size","5' x 8'","","","","","1","27151","","","0.0","g","699.99","799.99","","false","","","deny","manual","true","",""
"1904134193242","tenison-fleur-rug","UPDATE","Tenison Fleur Rug","","American Rugs","Rugs","color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T23:40:24-04:00","2020-02-13T21:57:47-05:00","true","2019-07-22T23:40:24-04:00","global","","https://www.jenniferfurniture.com/products/tenison-fleur-rug","65","","18048034144346","17594500612186","MERGE","Size","8' x 10'","","","","","2","27152","","","0.0","g","1199.99","1399.99","","false","","","deny","manual","true","",""
"1904136847450","commons-sky-rug","UPDATE","Commons Sky Rug","<p>The Commons Sky is a décor force with beauty and strength. Delicate fronds and soothing sky-blue and off-white hues take center stage on this plush accessory. Its soft touch polypropylene make-up creates a lasting construction that also feels exceptionally soft underfoot. Take command of your home’s style with the Commons Sky.</p>
<p>Dimension</p>
<p>5' x 8'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T23:43:12-04:00","2020-02-13T21:57:47-05:00","true","2019-07-22T23:43:12-04:00","global","","https://www.jenniferfurniture.com/products/commons-sky-rug","66","true","18048062292058","17594527481946","MERGE","Size","5' x 8'","","","","","1","27163","","","0.0","g","699.99","799.99","","false","","","deny","manual","true","",""
"1904136847450","commons-sky-rug","UPDATE","Commons Sky Rug","","American Rugs","Rugs","color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T23:43:12-04:00","2020-02-13T21:57:47-05:00","true","2019-07-22T23:43:12-04:00","global","","https://www.jenniferfurniture.com/products/commons-sky-rug","67","","18048062324826","17594527514714","MERGE","Size","8' x 10'","","","","","2","27164","","","0.0","g","1199.99","1399.99","","false","","","deny","manual","true","",""
"1904136323162","kingston-rug","UPDATE","Kingston Rug","<p>For all the formality in the motif of this transitional area rug, the Kingston’s soft touch polypropylene fibers and ultra plush pile, make this power loomed piece a supple softie. After all, just because you like a sense of majesty in your décor doesn’t mean it has to be stiff and uncomfortable. The Kingston is truly a gift for the eyes and the feet!</p>
<p>Dimension</p>
<p>5' x 8'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T23:42:14-04:00","2020-02-13T21:57:47-05:00","true","2019-07-22T23:42:14-04:00","global","","https://www.jenniferfurniture.com/products/kingston-rug","68","true","18048057770074","17594523222106","MERGE","Size","5' x 8'","","","","","1","27159","","","0.0","g","699.99","799.99","","false","","","deny","manual","true","",""
"1904136323162","kingston-rug","UPDATE","Kingston Rug","","American Rugs","Rugs","color-grey, color-light-blue, Exclusive_Neha_10","REPLACE","2019-07-22T23:42:14-04:00","2020-02-13T21:57:47-05:00","true","2019-07-22T23:42:14-04:00","global","","https://www.jenniferfurniture.com/products/kingston-rug","69","","18048057802842","17594523254874","MERGE","Size","8' x 10'","","","","","2","27160","","","0.0","g","1199.99","1399.99","","false","","","deny","manual","true","",""
"1904138747994","castle-rug","UPDATE","Castle Rug","<p>Look to the Castle area rug to invite laid back elegance and global charm to your favorite spaces. Classic feminine florals in a mix of polypropylene and chenille give the high-low pile a soft balance underfoot. The light and dark blue palette complements a wide range of wall colors and creates a serene foundation in a contemporary bedroom or traditional style sitting room. <br>• Color: sky blue, dark indigo</p>
<p>Dimension</p>
<p>5' x 8'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-red, color-white, Exclusive_Neha_10","REPLACE","2019-07-22T23:45:57-04:00","2020-02-13T21:57:47-05:00","true","2019-07-22T23:45:57-04:00","global","","https://www.jenniferfurniture.com/products/castle-rug","70","true","18048081756250","17594543439962","MERGE","Size","5' x 8'","","","","","1","26374","","","0.0","g","699.99","799.99","","false","","","deny","manual","true","",""
"1904138747994","castle-rug","UPDATE","Castle Rug","","American Rugs","Rugs","color-red, color-white, Exclusive_Neha_10","REPLACE","2019-07-22T23:45:57-04:00","2020-02-13T21:57:47-05:00","true","2019-07-22T23:45:57-04:00","global","","https://www.jenniferfurniture.com/products/castle-rug","71","","18048081789018","17594543472730","MERGE","Size","8' x 10'","","","","","2","26375","","","0.0","g","1199.99","1399.99","","false","","","deny","manual","true","",""
"1904137797722","cobble-hill-rug","UPDATE","Cobble Hill Rug","<p><br>Whether your home’s décor is well entrenched in contemporary pieces or you like to mix and match your style, the Cobble Hill area rug is a colorful force for any room. A pearl-white brocade of geometric shapes cascades up the russet-red background, creating a modern motif that is both bright and exuberant. Power loomed, this piece is crafted from polypropylene and features a soft cut pile, so it’s nice on your feet.</p>
<p>Dimension</p>
<p>5' x 8'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-red, color-white, Exclusive_Neha_10","REPLACE","2019-07-22T23:44:32-04:00","2020-02-13T21:57:47-05:00","true","2019-07-22T23:44:32-04:00","global","","https://www.jenniferfurniture.com/products/cobble-hill-rug","72","true","18048070484058","17594534494298","MERGE","Size","5' x 8'","","","","","1","25784","","","0.0","g","699.99","799.99","","false","","","deny","manual","true","",""
"1904137797722","cobble-hill-rug","UPDATE","Cobble Hill Rug","","American Rugs","Rugs","color-red, color-white, Exclusive_Neha_10","REPLACE","2019-07-22T23:44:32-04:00","2020-02-13T21:57:47-05:00","true","2019-07-22T23:44:32-04:00","global","","https://www.jenniferfurniture.com/products/cobble-hill-rug","73","","18048070549594","17594534527066","MERGE","Size","8' x 10'","","","","","2","25785","","","0.0","g","1199.99","1399.99","","false","","","deny","manual","true","",""
"1904139829338","pressman-rug","UPDATE","Pressman Rug","<p>The Pressman area rug offers the perfect marriage of style and substance. Designed with a faded traditional motif, it boasts a sleek vintage feel. Shades of purple, blue, green, and yellow sit pertly on the light gray background, giving this piece the perfect amount of color. Add the resilient polypropylene construction and its soft-touch pile, and this must-have piece provides everything you could want in a rug. </p>
<p>Dimension</p>
<p>5' x 7'</p>
<p>8' x 10'</p>","American Rugs","Rugs","color-grey, color-pink, Exclusive_Neha_10","REPLACE","2019-07-22T23:47:24-04:00","2020-02-13T21:57:47-05:00","true","2019-07-22T23:47:24-04:00","global","","https://www.jenniferfurniture.com/products/pressman-rug","74","true","18048093487194","17594553040986","MERGE","Size","5' x 7'","","","","","1","27291","","","0.0","g","499.99","699.99","","false","","","deny","manual","true","",""
"1904139829338","pressman-rug","UPDATE","Pressman Rug","","American Rugs","Rugs","color-grey, color-pink, Exclusive_Neha_10","REPLACE","2019-07-22T23:47:24-04:00","2020-02-13T21:57:47-05:00","true","2019-07-22T23:47:24-04:00","global","","https://www.jenniferfurniture.com/products/pressman-rug","75","","18048093519962","17594553073754","MERGE","Size","8' x 10'","","","","","2","27292","","","0.0","g","799.99","1099.99","","false","","","deny","manual","true","",""
