sku	locations.la_qty	locations.sf_qty	locations.fl_qty	locations.ga_qty	locations.tx_qty	locations.nj_qty	locations.ny_qty	locations.la_warehouse_eta
51307	5	0	0	0	0	0	0	NONE
80985	2	0	0	0	0	0	0	NONE
LV00805	9	0	0	0	1	0	0	NONE
LV00800	11	0	0	0	1	0	0	NONE
LV00802	7	1	0	0	0	0	0	NONE
LV00801	26	0	0	0	0	0	0	NONE
LV00804	11	0	0	0	1	0	0	NONE
LV00807	11	2	0	0	0	0	0	NONE
LV00803	12	0	0	0	1	0	0	NONE
DN01456	0	0	0	0	0	0	0	NONE
DN01457	0	0	0	0	0	0	0	NONE
52122	16	0	0	4	3	2	3	NONE
52127	6	0	2	2	5	4	2	NONE
52121	2	1	0	9	4	3	3	NONE
52126	17	0	2	4	3	2	2	NONE
52125	40	0	3	9	1	2	4	NONE
39130	8	0	0	0	1	0	0	NONE
40025	0	0	0	0	0	0	0	NONE
40029	0	0	0	0	0	0	0	NONE
60078	0	0	0	0	0	0	0	NONE
DN01444	41	0	0	0	0	0	0	NONE
DN01445	223	0	0	0	0	0	0	NONE
DN01446	31	2	0	0	0	1	0	NONE
DN01447	62	12	0	0	0	3	0	NONE
DN01448	23	1	0	0	0	0	1	NONE
DN01449	72	3	0	0	0	0	0	NONE
DN01450	223	6	0	0	0	0	0	NONE
DN01451	40	3	0	0	0	0	0	NONE
DN01452	116	6	0	0	0	0	0	NONE
DN01453	42	0	0	0	0	0	0	NONE
10038	82	9	0	7	31	0	0	NONE
10039	33	7	1	20	21	2	7	NONE
52000	0	0	0	0	0	0	0	NONE
53745	0	4	0	16	15	5	33	NONE
54155	58	28	3	32	13	10	17	NONE
58812	0	0	0	0	0	0	0	NONE
60259	0	0	0	0	0	0	0	NONE
DN01438	142	5	0	0	1	0	0	NONE
DN01439	137	1	0	2	1	0	1	NONE
BD01463EK	0	0	0	0	0	0	0	NONE
BD01474EK	13	0	0	0	1	0	1	NONE
BD01487EK	16	0	0	0	0	0	0	NONE
BD01468	0	0	0	0	0	0	0	NONE
BD01480	16	0	0	0	0	0	3	NONE
BD01492	0	0	0	0	0	0	0	NONE
DN01481	0	0	0	0	0	0	0	NONE
DN01493	0	0	0	0	0	0	0	NONE
BD01467	0	0	0	0	0	0	0	2023-01-25
BD01479	15	0	0	0	0	0	3	NONE
DN01485	0	0	0	0	0	0	0	NONE
DN01497	0	0	0	0	0	0	0	NONE
BD01476	33	0	0	0	1	0	1	NONE
DN01469	17	0	0	0	0	0	0	NONE
DN01470	21	0	0	0	0	0	2	NONE
DN01471	121	0	0	0	0	0	6	NONE
DN01472	23	0	0	0	0	0	2	NONE
DN01482	0	0	0	0	0	0	0	NONE
DN01494	0	0	0	0	0	0	0	NONE
BD01475	32	0	0	0	1	0	5	NONE
DN01473	18	0	0	0	0	0	0	NONE
BD01477	15	0	0	0	1	0	1	NONE
BD01478	15	0	0	0	1	0	2	NONE
LV01459	0	0	0	0	0	0	0	NONE
LV01460	0	0	0	0	0	0	0	NONE
LV01563	9	0	0	0	0	0	0	NONE
AC01602	0	0	0	0	0	0	0	NONE
AC01603	0	0	0	0	0	0	0	NONE
AC01617	0	0	0	0	0	0	0	NONE
AC01618	0	0	0	0	0	0	0	NONE
AC01619	0	0	0	0	0	0	0	NONE
AC01620	0	0	0	0	0	0	0	NONE
BD01425Q	0	0	0	0	0	0	0	NONE
BD01426EK	0	0	0	0	0	0	0	NONE
BD01427Q	0	0	0	0	0	0	0	NONE
BD01428	0	0	0	0	0	0	0	2023-01-22
BD01429	0	0	0	0	0	0	0	2023-01-22
BD01430	0	0	0	0	0	0	0	2023-01-22
BD01431	0	0	0	0	0	0	0	2023-01-22
BD01432EK	11	1	0	2	1	0	2	NONE
BD01433Q	12	1	0	1	2	0	1	NONE
BD01434	55	2	0	3	0	0	5	NONE
BD01435	22	1	0	2	1	0	3	NONE
BD01436	21	1	0	2	1	0	3	NONE
BD01437	13	1	0	2	1	0	3	NONE
BD01461F	9	0	0	0	0	0	0	NONE
BD01462F	10	0	0	0	0	0	0	NONE
BD01464	0	0	0	0	0	0	0	2023-01-25
BD01465	0	0	0	0	0	0	0	2023-01-25
BD01466	0	0	0	0	0	0	0	2023-01-25
BD01488	30	0	0	0	0	0	0	NONE
BD01489	34	0	0	0	0	0	0	NONE
BD01490	35	0	0	0	0	0	0	NONE
BD01491	13	0	0	0	0	0	0	NONE
BD01504CK	0	0	0	0	0	0	0	NONE
BD01505EK	0	0	0	0	0	0	0	NONE
BD01506Q	0	0	0	0	0	0	0	NONE
BD01507	0	0	0	0	0	0	0	NONE
BD01508	0	0	0	0	0	0	0	NONE
BD01594EK	0	0	0	0	0	0	0	NONE
BD01595Q	0	0	0	0	0	0	0	NONE
BD01596	0	0	0	0	0	0	0	NONE
BD01597	0	0	0	0	0	0	0	NONE
BD01598	0	0	0	0	0	0	0	NONE
BD01599	0	0	0	0	0	0	0	NONE
DN01483	0	0	0	0	0	0	0	NONE
DN01484	0	0	0	0	0	0	0	NONE
DN01486	0	0	0	0	0	0	0	NONE
DN01495	0	0	0	0	0	0	0	NONE
DN01496	0	0	0	0	0	0	0	NONE
DN01498	0	0	0	0	0	0	0	NONE
DN01605	0	0	0	0	0	0	0	NONE
DN01606	0	0	0	0	0	0	0	NONE
DN01610	0	0	0	0	0	0	0	NONE
DN01611	0	0	0	0	0	0	0	NONE
DN01612	0	0	0	0	0	0	0	NONE
LV01458	0	0	0	0	0	0	0	NONE
LV01600	0	0	0	0	0	0	0	NONE
LV01601	0	0	0	0	0	0	0	NONE
LV01604	0	0	0	0	0	0	0	NONE
LV01613	0	0	0	0	0	0	0	NONE
LV01614	0	0	0	0	0	0	0	NONE
LV01615	0	0	0	0	0	0	0	NONE
LV01616	0	0	0	0	0	0	0	NONE
4078	2	3	60	20	55	2	3	NONE
70450	0	0	0	0	0	0	0	NONE
4079	12	1	1	4	3	3	1	NONE
5525	0	0	0	0	1	0	0	NONE
53002B	0	0	0	0	0	0	0	NONE
88040	0	0	0	0	0	0	1	NONE
LV01442	0	0	0	0	0	0	0	NONE
4084	2	1	6	2	0	0	5	NONE
7304	0	0	1	0	0	0	0	NONE
64075	0	0	7	0	0	7	6	NONE
88042	0	0	0	0	0	0	1	NONE
LV01443	0	0	0	0	0	0	0	NONE
40066	0	0	0	0	0	0	0	NONE
40094	0	3	0	0	0	0	0	NONE
4691	27	0	0	0	0	0	0	NONE
3328	2	0	0	0	0	0	0	NONE
53001B	0	0	0	0	0	0	0	NONE
50513	0	1	0	0	0	0	0	NONE
21223	0	0	0	0	0	1	0	NONE
51175_KIT	0	0	0	0	0	0	0	NONE
DN00592	284	0	0	4	0	0	15	NONE
4077	0	1	63	17	50	14	10	NONE
64077	0	0	2	1	0	0	1	NONE
53000B	0	0	0	0	0	0	0	NONE
2574	13	0	0	0	0	0	1	NONE
LV01440	0	0	0	0	0	0	0	NONE
BD01474	0	0	0	0	0	0	0	NONE
BD01562	0	0	0	0	0	0	0	NONE
BD01561	0	0	0	0	0	0	0	NONE
BD01557	0	0	0	0	0	0	0	NONE
BD01559	0	0	0	0	0	0	0	NONE
BD01558Q	0	0	0	0	0	0	0	NONE
BD01560	0	0	0	0	0	0	0	NONE
BD01685	0	0	0	0	0	0	0	NONE
BD01677	0	0	0	0	0	0	0	NONE
BD01675	0	0	0	0	0	0	0	NONE
BD01676	0	0	0	0	0	0	0	NONE
BD01432	0	0	0	0	0	0	0	NONE
BD01426	0	0	0	0	0	0	0	NONE
BD01487	0	0	0	0	0	0	0	NONE
53307	60	6	0	0	2	0	0	NONE
81610	80	1	1	2	1	1	0	NONE
82112	13	1	1	0	16	4	8	NONE
82117	1	0	7	1	5	0	1	NONE
02798BK	0	3	0	4	0	0	0	NONE
02798KHAKI	2	2	0	3	0	0	0	NONE
02798RD	3	0	0	0	0	0	0	NONE
22873	151	53	1	37	37	38	48	NONE
39083	163	0	3	0	2	0	0	NONE
24853	280	17	3	51	16	21	19	NONE
97052	1	0	0	0	0	0	0	NONE
30278	4	0	2	1	0	0	1	NONE
30308	0	2	0	1	1	0	1	NONE
30323	0	0	0	0	0	0	0	NONE
30364	1	0	0	0	1	0	0	NONE
70252	1	2	0	0	0	0	1	NONE
70253	2	1	0	0	0	0	0	NONE
70257	0	2	0	0	0	0	0	NONE
72862	324	10	23	12	20	43	19	NONE
96069KIT	0	2	0	0	0	0	0	NONE
62319	0	1	0	0	2	0	1	2023-02-08
53780	143	3	81	3	4	0	1	NONE
59534	0	0	0	2	0	0	0	NONE
82282	0	3	0	0	0	0	0	NONE
87882	37	0	2	0	1	0	0	NONE
87887	25	0	0	0	0	0	2	NONE
97610	68	2	4	3	2	11	25	NONE
27164	0	1	0	0	0	1	1	NONE
27463	256	2	45	29	0	80	34	NONE
27885	15	2	0	0	1	1	1	NONE
83080	0	0	0	1	0	0	0	NONE
83327	113	2	1	1	3	0	1	NONE
97393	0	0	0	0	0	6	0	NONE
20254	0	0	0	0	0	0	2	NONE
22704	155	7	13	52	31	60	27	NONE
23794	0	0	10	0	0	0	7	NONE
26683	0	0	0	0	0	0	1	NONE
30583	5	1	0	1	0	0	0	NONE
22074	0	0	1	0	0	0	1	NONE
25973	77	76	9	50	8	76	108	NONE
30606	0	0	1	0	0	0	0	NONE
60684	0	0	0	0	0	0	0	NONE
64067	0	1	0	0	0	0	0	NONE
64077A	56	3	13	0	0	0	0	2023-01-22
77093	0	1	0	1	0	0	0	NONE
61803	123	3	2	2	0	2	4	NONE
96455	0	0	0	0	0	0	0	NONE
96456	0	0	0	0	0	0	0	NONE
57028	0	2	0	0	2	0	0	NONE
57031	0	0	0	0	0	0	0	NONE
57039	0	1	0	0	0	0	0	NONE
59533	5	0	0	0	0	0	2	NONE
59780	9	0	0	0	0	0	0	NONE
59782	0	0	0	0	0	0	3	NONE
84630	0	0	0	1	0	0	0	NONE
97389	0	0	0	1	0	0	0	NONE
45000	66	1	3	1	3	1	3	NONE
27234	0	0	0	0	0	0	16	NONE
29130	2	0	0	0	0	0	0	NONE
27284	147	3	4	3	23	19	4	NONE
30865F	0	0	0	0	0	0	2	NONE
37173	32	0	2	0	2	0	1	NONE
70737	21	0	0	0	0	2	0	NONE
59521	41	0	0	3	0	0	2	NONE
81052	5	3	0	5	0	3	13	NONE
81705	95	3	2	1	3	0	0	NONE
83022	0	0	0	0	0	0	0	NONE
84580	1	0	0	0	0	0	1	NONE
27444	79	2	8	12	5	9	9	2023-02-08
30243	263	3	0	2	4	1	3	NONE
30508	61	0	0	0	0	0	1	NONE
60833	0	3	0	0	0	0	0	NONE
62082	66	4	4	12	1	2	3	NONE
72863	44	3	5	4	9	14	7	NONE
96251	0	1	4	0	0	0	0	NONE
96252	6	0	3	0	0	0	0	NONE
72202	224	11	5	4	6	0	0	2023-01-22
54183	0	1	1	0	0	0	3	NONE
80665	0	0	0	0	0	0	1	NONE
83057	0	0	0	1	1	0	3	NONE
83542	54	0	2	2	3	0	9	NONE
96538	23	2	2	2	1	0	0	NONE
55087	0	0	1	0	0	0	0	NONE
70285	0	2	0	0	0	0	0	NONE
77092	0	0	1	0	4	0	1	NONE
50838	0	0	0	0	2	0	0	NONE
53757	6	0	1	2	1	0	0	NONE
53767	5	0	0	0	0	0	0	NONE
80302	19	2	4	0	3	2	10	NONE
92248	440	2	1	0	2	1	0	NONE
92543	9	0	2	0	2	0	2	NONE
59194	0	2	0	1	0	0	0	NONE
71920	2	0	0	0	0	0	0	NONE
73000	3	0	0	0	1	0	0	NONE
73112	1	2	0	2	1	0	6	NONE
77138	0	0	0	1	0	1	1	NONE
53781	62	3	28	1	1	0	3	NONE
80860_KIT	2	1	0	0	0	0	0	NONE
87157	13	0	0	0	0	0	0	NONE
20244	0	0	0	0	1	0	8	NONE
22033	115	5	2	6	2	2	1	NONE
23164	1	2	0	16	4	1	0	NONE
27073	0	0	0	0	0	0	0	NONE
97051	1	1	0	0	0	0	0	NONE
37152	179	22	3	3	3	0	11	NONE
12153	328	1	30	48	1	3	8	NONE
61282	43	5	5	4	3	0	1	2023-02-01
61292	133	3	9	3	0	0	1	NONE
63153	168	0	29	12	21	6	16	2023-01-19
59338	289	3	4	2	1	0	0	NONE
80608	0	0	0	0	0	0	1	NONE
80684	26	1	2	0	2	1	2	NONE
87102	25	1	2	0	0	0	0	NONE
97390	88	3	0	4	4	0	11	NONE
26740T	52	11	8	22	33	19	12	NONE
52832	23	1	3	2	0	2	0	NONE
80332	58	0	11	2	0	15	0	NONE
55812	0	1	0	0	2	0	0	NONE
55842	0	0	0	1	0	1	0	NONE
97571	37	2	3	5	1	1	60	NONE
97572	50	1	4	1	0	0	1	NONE
97633	0	1	1	0	0	4	0	NONE
22633	345	4	67	1	2	11	54	NONE
26936	134	1	4	4	1	3	0	NONE
27163	0	0	0	0	0	0	1	NONE
30763	0	1	0	2	0	0	0	NONE
60742	344	12	0	0	3	52	1	NONE
70330	55	8	3	2	0	2	2	NONE
96556	6	0	0	2	0	0	3	2023-01-19
52062	45	1	0	3	4	2	0	NONE
53092	25	3	1	1	1	2	2	NONE
82752	0	2	0	0	0	0	1	NONE
55813	0	1	0	0	0	0	0	NONE
55843	0	1	0	0	0	1	0	NONE
87152	4	1	1	2	0	2	1	NONE
87994	0	3	0	0	0	0	0	NONE
92078	0	2	0	1	0	0	0	NONE
37640T	176	0	0	0	1	2	2	NONE
37645T	89	0	0	2	2	0	2	NONE
50347	5	2	2	1	2	0	3	2023-02-02
81687	14	7	3	2	0	1	0	NONE
92561	0	1	0	1	0	0	0	NONE
25760T	63	4	4	2	0	0	9	NONE
25910T	47	9	4	4	0	5	3	NONE
26773	228	1	61	47	45	70	18	NONE
90158	136	2	3	2	0	3	19	NONE
90467	136	1	2	2	1	12	8	NONE
61283	11	3	2	1	0	0	0	2023-02-01
61293	22	0	2	1	2	0	1	NONE
62004	62	34	15	18	1	0	17	NONE
62034	237	2	4	71	4	3	3	NONE
62083	49	0	1	3	1	0	0	NONE
63003	314	10	3	14	2	7	19	2023-01-19
64068	0	0	2	0	0	1	3	NONE
64078A	10	0	4	0	0	2	0	NONE
66822	375	7	5	54	65	53	8	2023-01-19
66922	558	6	3	8	7	10	0	NONE
70424	0	0	0	0	0	0	0	NONE
53306	65	0	0	0	0	0	0	NONE
59597	1	0	0	0	1	0	2	NONE
80190	2	0	0	0	2	0	0	NONE
81717	27	8	0	3	2	4	2	NONE
83467	26	3	0	0	0	0	1	NONE
86882	0	0	0	5	0	4	8	NONE
91962	3	0	1	1	0	0	2	NONE
97231	4	2	0	0	1	0	0	NONE
97458	0	2	0	0	0	0	0	NONE
87107	41	0	0	0	7	0	0	NONE
92540	637	9	2	3	26	25	3	NONE
59195	0	3	0	0	1	0	0	NONE
73003	0	1	0	0	0	0	0	NONE
52492	0	1	0	0	1	0	0	NONE
59737	0	1	0	0	0	0	0	NONE
97570	21	6	2	0	2	16	19	NONE
97630	0	2	0	0	0	4	1	NONE
23004	1	2	1	2	1	0	5	NONE
26844	51	3	3	10	3	0	6	NONE
30520	0	0	0	0	0	0	0	NONE
36095	0	0	0	0	1	0	1	NONE
38031	3	1	0	1	1	2	0	NONE
60012	208	0	9	15	3	0	0	NONE
96553	21	1	0	0	2	0	3	2023-01-19
96554	16	2	0	1	3	2	7	2023-01-31
96555	8	2	2	0	1	1	1	NONE
52582	103	3	1	2	4	1	1	NONE
53692	0	0	0	2	1	1	0	2023-02-02
59046	0	0	0	1	1	0	1	NONE
59048	0	0	0	0	0	0	0	NONE
59445	0	0	0	0	0	0	0	NONE
59821	0	0	0	0	1	0	0	NONE
59822	0	2	0	0	0	0	0	NONE
59823	0	0	0	0	1	0	0	NONE
80642	0	2	0	0	0	0	0	NONE
82121	0	1	1	0	0	0	0	NONE
82124	5	0	0	4	0	6	1	NONE
82152	59	0	2	4	6	7	11	NONE
82292	0	0	0	0	0	0	0	NONE
83680	27	1	0	0	0	0	0	NONE
83685	2	0	0	0	0	0	0	NONE
86822	101	15	3	18	2	14	8	NONE
86842	80	3	3	3	6	0	4	NONE
90244	57	1	0	0	0	35	18	NONE
91245	0	1	0	2	0	0	0	NONE
96674	17	0	1	0	3	0	1	NONE
97592	61	4	3	6	0	2	69	NONE
92610	0	1	0	2	2	0	2	NONE
92612	0	0	0	0	0	0	0	NONE
81195	229	4	4	3	4	2	12	NONE
97158	6	0	0	0	0	10	0	NONE
26904	54	1	0	2	4	1	5	NONE
90315	369	0	0	2	3	239	1	NONE
90317	6	2	1	1	1	0	0	NONE
97030	10	0	1	0	3	1	2	NONE
30563	0	0	0	0	1	0	1	NONE
30607	0	0	0	2	2	0	0	NONE
35900T	47	3	2	2	2	1	0	NONE
35920T	7	1	1	1	3	0	0	NONE
35930T	34	0	0	3	0	0	1	2023-02-01
35950T	53	3	2	1	3	0	0	NONE
60082	0	0	1	0	0	0	0	NONE
60542	362	0	3	0	0	3	0	NONE
63542	154	2	2	0	43	1	38	NONE
71160	0	0	0	0	1	0	0	NONE
72535	125	3	2	2	0	1	0	2023-01-28
72213	9	2	1	2	2	0	1	2023-01-22
52082	0	0	1	6	6	7	1	NONE
52087	144	2	0	2	8	4	18	NONE
81180	0	3	0	0	1	0	0	NONE
81185	0	1	0	0	0	0	0	NONE
81657	0	2	1	0	2	2	0	NONE
82442	95	2	0	2	2	17	2	NONE
82777	77	0	1	3	3	68	29	NONE
97157	0	0	2	2	0	1	0	NONE
20910Q	123	2	0	9	1	0	3	NONE
24093	0	1	0	1	0	0	1	NONE
92425	6	3	2	1	2	0	1	NONE
97026	77	5	2	2	1	27	20	NONE
22043	0	0	0	0	0	0	0	NONE
30683	0	0	0	1	0	0	0	NONE
73050	69	4	1	4	6	7	0	NONE
73052	114	2	1	2	1	0	0	NONE
84907	6	2	1	0	0	2	0	NONE
86937	19	2	0	0	0	1	0	NONE
97573	36	5	20	3	2	0	24	NONE
45015	77	5	4	1	1	0	3	NONE
20860Q	116	2	3	0	2	0	0	NONE
21640Q	97	3	5	4	2	1	1	NONE
97580	42	3	0	0	1	0	11	NONE
30730T	143	7	0	1	1	0	6	NONE
70110	0	0	0	0	0	0	1	NONE
81667	6	10	2	7	0	3	0	NONE
87912	76	2	0	5	3	26	15	NONE
14375F_KIT	0	0	17	0	0	0	0	NONE
14395F	0	0	0	0	1	0	0	NONE
26154	50	4	2	8	30	27	11	NONE
97584	3	0	0	0	0	4	0	NONE
10988A_KIT	4	0	1	1	2	0	0	NONE
30025T	196	11	2	3	2	0	5	NONE
66923	125	2	3	3	4	2	1	NONE
53722	85	9	1	7	0	0	2	NONE
59532	2	0	0	0	0	0	2	NONE
80925	0	1	0	0	0	0	0	NONE
83582	30	2	0	1	0	0	8	NONE
85962	0	0	0	0	0	1	1	NONE
86052	2	0	2	0	0	0	0	NONE
92034	0	0	0	0	2	1	0	NONE
92552	22	0	0	0	0	0	1	2023-01-31
97171	222	2	2	0	4	0	5	NONE
97172	103	2	0	0	2	0	0	NONE
21803	148	6	9	3	4	1	0	NONE
97640	17	2	0	0	0	0	0	NONE
72345	0	0	0	0	1	0	1	NONE
53582	61	0	1	3	3	0	0	NONE
90246	1	2	0	0	2	1	1	NONE
97626	63	0	4	3	2	3	13	NONE
97627	23	0	14	3	3	1	9	NONE
25765F	4	4	5	0	2	0	0	NONE
25915F	12	10	3	1	0	2	0	NONE
97028	63	2	1	1	0	2	18	NONE
30015	0	0	0	1	1	0	0	NONE
30698	0	0	0	1	0	0	0	NONE
66052	505	1	4	10	5	2	11	NONE
66823	16	0	1	16	1	9	7	NONE
50217	0	0	0	0	0	1	0	NONE
51062	0	1	0	0	0	0	0	NONE
52057	0	0	0	0	1	1	0	2023-02-02
52092	125	0	0	1	1	4	6	NONE
52097	164	3	0	12	17	0	0	NONE
52442	78	1	2	0	1	0	0	NONE
81202	0	0	0	2	0	0	0	NONE
81608	0	1	0	0	0	0	0	NONE
81697	1	2	2	0	2	2	11	NONE
82147	0	0	9	0	0	4	2	NONE
82182	0	0	0	1	0	0	0	2023-01-19
84605	1	2	0	2	0	0	0	NONE
85963	0	0	0	0	3	0	1	NONE
86933	0	0	0	0	0	0	0	NONE
91623	0	0	0	0	0	0	1	NONE
92035	5	3	0	0	2	0	0	NONE
26715F	5	2	0	0	0	0	0	NONE
26745F	36	13	11	4	28	15	5	NONE
26805F	14	15	13	1	3	2	0	NONE
72685	14	2	0	2	1	0	1	NONE
83042	0	0	0	1	0	0	0	NONE
63154	26	1	12	5	11	4	21	2023-01-19
98392	0	0	1	0	0	0	0	NONE
80541	0	0	2	0	0	0	0	NONE
90286	22	2	0	0	2	0	1	NONE
96670	9	0	0	0	1	0	1	NONE
55086	0	1	0	0	0	1	0	NONE
97156	120	0	5	1	4	18	50	NONE
38029	0	0	0	1	0	0	0	NONE
60543	99	1	1	0	1	0	1	NONE
63543	73	1	2	2	3	0	3	NONE
71439	1	0	0	0	0	0	1	NONE
50292	1	0	0	0	1	0	0	NONE
52427	100	17	0	17	18	15	20	NONE
53756	80	1	0	0	2	1	0	NONE
53766	1	0	0	1	0	0	0	NONE
54241	2	1	0	1	1	0	0	NONE
54251	1	0	0	1	2	0	0	NONE
92530	40	0	0	0	3	0	0	NONE
20243	0	0	0	0	1	0	2	NONE
26736	173	41	12	47	48	77	84	NONE
26796	71	23	3	172	77	100	115	NONE
60004	73	46	7	4	33	1	0	NONE
61152	28	0	3	3	1	8	0	NONE
61157	118	4	0	2	0	3	3	NONE
63004	67	1	1	11	4	7	5	2023-02-08
63462	117	2	7	53	4	38	1	NONE
67442	73	2	5	11	0	48	0	2023-02-08
70105	13	3	1	1	1	0	2	NONE
52192	0	0	0	1	4	4	0	NONE
53627	16	2	0	1	0	0	0	2023-01-19
80660	42	6	3	0	1	0	0	NONE
96672	14	0	0	0	1	0	1	NONE
97040	0	0	0	0	0	0	0	NONE
97386	302	1	10	4	1	3	65	NONE
97392	63	0	1	0	1	0	0	NONE
25964	0	0	1	0	0	0	0	NONE
26113	211	5	0	3	2	0	0	2023-01-27
27233	1	3	3	2	25	0	0	NONE
27283	163	3	4	2	46	43	0	NONE
15097B	0	2	0	0	0	0	0	NONE
27976	10	4	2	28	6	15	18	NONE
66053	120	4	2	3	2	2	0	NONE
71940	0	0	0	0	0	0	1	NONE
73113	21	0	1	7	0	0	2	NONE
52771	5	5	3	2	2	1	0	NONE
80012	83	1	2	2	3	6	2	NONE
80254	122	8	2	1	0	3	4	NONE
90284	75	0	1	3	2	0	0	NONE
96198	0	0	0	0	0	0	0	NONE
54877	74	2	2	6	2	6	0	NONE
97391	61	3	4	4	2	0	12	NONE
92264	6	2	0	1	0	0	2	NONE
26700Q	1	3	1	1	0	2	0	NONE
26730Q	171	26	9	13	10	34	14	NONE
26790Q	165	44	23	59	41	16	1	NONE
27103	0	0	0	0	0	0	0	NONE
27946	40	2	0	2	7	1	2	NONE
52587	0	4	0	0	0	0	0	NONE
91504	72	2	0	0	2	1	4	NONE
97247	50	0	0	0	1	0	0	NONE
97387	125	4	10	4	2	0	6	NONE
29103	1	0	1	0	0	0	0	NONE
29104	0	0	0	0	0	0	1	NONE
97575	14	5	4	2	0	5	20	NONE
72520	0	0	0	0	0	0	1	NONE
50837	7	2	0	1	2	0	3	NONE
54012	2	0	1	2	0	0	0	NONE
84902	100	4	0	0	1	5	7	NONE
14370Q	0	5	14	5	1	0	1	NONE
14390Q	1	15	3	2	11	0	8	NONE
20194	0	1	0	0	0	0	2	NONE
20394	0	2	0	0	0	5	4	NONE
30240T	112	3	1	0	0	0	2	NONE
30340T	0	0	0	0	1	0	0	NONE
30735F	42	0	2	0	3	70	3	NONE
30770T	15	1	1	0	1	0	0	NONE
61102	66	2	27	14	2	22	6	NONE
61132	181	8	19	13	4	26	40	NONE
72157	642	10	10	22	31	55	37	NONE
72350	24	0	0	0	0	1	2	NONE
53587	0	7	0	0	0	0	5	NONE
82772	218	7	1	8	3	28	6	NONE
86930	0	0	1	0	0	0	0	NONE
97025	71	0	8	6	6	19	37	NONE
20907EK	58	4	2	2	1	4	0	NONE
82779	162	0	1	2	2	0	7	NONE
57268	0	0	0	0	0	1	0	NONE
96539	17	0	1	0	1	0	1	NONE
97249	87	1	0	3	4	0	0	NONE
97250	71	1	3	2	2	0	0	NONE
97251	55	1	0	0	2	0	2	NONE
97252	23	2	0	3	1	0	0	NONE
97253	108	2	0	2	0	0	1	NONE
97255	0	0	0	0	1	0	1	NONE
97257	112	1	1	2	2	0	2	NONE
20857EK	33	1	4	0	1	0	1	NONE
21637EK	81	0	2	0	0	0	1	NONE
26935	107	0	1	4	2	4	0	NONE
27203	0	1	0	0	0	0	0	NONE
08940T	124	38	3	1	3	3	28	NONE
67443	0	0	1	0	0	1	0	2023-02-08
70275	0	0	2	0	0	0	0	NONE
71435	70	4	2	2	4	1	2	NONE
52406	2	4	2	2	0	1	1	NONE
53272	1	0	2	0	1	3	0	NONE
53462	29	9	1	7	7	22	5	NONE
91882	18	0	2	0	0	0	2	NONE
91883	8	0	2	0	0	0	2	NONE
91886	42	1	0	1	0	0	0	NONE
91887	41	0	0	1	0	0	0	NONE
29129	0	0	2	0	0	0	0	NONE
27886	13	0	2	1	0	2	0	NONE
82001	0	0	4	0	8	1	0	NONE
83001	24	0	1	3	1	8	3	NONE
55792	8	0	0	0	0	0	0	NONE
26706	9	4	2	2	0	2	0	2023-01-28
90024	0	1	1	0	0	0	0	NONE
30134	0	2	0	0	1	0	0	NONE
35905F	139	2	0	2	2	0	3	NONE
35915F	45	1	2	1	2	0	0	NONE
35935F	34	0	2	1	2	0	0	NONE
35945F	38	2	2	0	0	0	0	NONE
54247	0	0	0	0	0	0	0	NONE
57260	0	1	2	0	0	0	0	NONE
82950	119	1	2	0	2	1	0	NONE
20400Q	32	0	4	0	4	2	0	NONE
91554	0	0	0	0	0	1	0	NONE
55032	171	4	0	0	4	1	1	NONE
30505T	43	0	0	0	0	0	0	NONE
50667	0	1	0	0	0	1	0	NONE
52477	9	1	1	4	1	0	0	2023-01-19
52482	35	1	2	0	3	0	1	NONE
52936	0	1	0	0	0	0	0	NONE
56847	103	1	4	29	12	9	19	NONE
80585	0	2	0	1	1	0	0	NONE
81020	0	0	0	0	0	0	1	NONE
91220	2	1	1	0	1	0	0	NONE
55131	10	14	10	3	1	2	4	NONE
30800T	1	2	0	0	0	0	0	NONE
53097	0	0	0	0	1	5	0	NONE
81042	12	2	2	1	4	0	0	NONE
97245	49	2	0	2	5	0	0	NONE
55807	0	0	0	0	0	0	1	NONE
55832	0	0	0	0	0	0	0	NONE
87907	3	3	2	0	2	1	0	NONE
26260Q	12	6	3	3	2	8	0	NONE
26277EK	1	1	0	0	0	0	0	NONE
82778	127	1	5	1	1	17	16	NONE
52581	33	1	2	2	3	2	1	2023-02-02
53691	55	3	1	3	4	1	0	NONE
53711	0	0	0	0	1	0	0	NONE
57262	0	1	0	0	0	0	0	NONE
80014	47	0	0	0	0	0	2	NONE
80693	0	0	3	0	0	0	1	NONE
86022	18	2	0	3	2	4	2	NONE
86032	73	4	1	6	6	1	13	NONE
90475	51	3	6	2	2	3	23	NONE
91167	214	3	0	0	0	4	1	NONE
91224	0	0	0	1	0	0	0	NONE
26240Q	40	0	27	9	0	5	1	NONE
53542	40	0	0	9	10	16	33	NONE
80217	93	2	5	3	0	15	28	NONE
83100	0	0	1	0	0	0	0	NONE
55762	0	0	0	0	0	0	1	NONE
55767	0	2	0	0	1	0	0	NONE
55810	0	1	0	0	1	0	0	NONE
02185AT	0	0	0	2	1	0	0	NONE
71885	0	0	0	0	0	2	0	NONE
52112	16	1	2	2	15	6	10	NONE
59415	0	0	0	1	1	0	0	NONE
90250	24	0	0	0	5	11	49	NONE
20193	0	3	0	0	0	0	11	NONE
